ID,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16513,28,0.939,1,1,0,5,4,25,8,4,5,164,0
16514,21,0.771273439,1,1,0,3,4,25,3,4,1,108.4729994,1
16515,21,0.886688204,1,0,2,3,4,25,,,0,17.90270861,1
16516,103,0.754920917,1,0,0,3,4,3,,,1,18.94332821,1
16517,128,0.527,1,0,2,2,,4,,,0,160,1
16518,11,0.55,1,1,2,4,2,4,,,4,56,1
16519,21,0.650565548,1,1,0,4,4,9,8,4,1,15.41237369,1
16520,21,0.749103727,1,0,2,3,4,3,,,0,125.5996705,1
16521,50,0.896,1,1,0,4,4,13,7,5,2,88,0
16522,103,0.767362509,0,1,0,3,4,8,,,2,141.8877363,1
16523,21,0.657338738,1,1,0,3,4,3,,,1,130.0675437,1
16524,73,0.734552222,1,0,0,3,4,10,,,1,14.49394895,1
16525,21,0.842281929,1,0,0,3,4,12,,,1,17.99555708,1
16526,21,0.624,1,1,1,3,4,3,,,2,60.67799328,1
16527,103,0.92,1,0,0,3,4,2,,,1,12.13333317,1
16528,74,0.579,2,0,0,2,,3,,,0,218,0
16529,21,0.624,1,1,0,3,4,17,3,4,1,24.08591284,1
16530,103,0.92,2,1,0,3,5,0,,,5,86,1
16531,126,0.894469954,1,0,2,3,4,1,,,1,85.30011764,1
16532,23,0.899,1,1,1,3,4,7,1,1,1,63,0
16533,21,0.624,1,1,0,4,4,6,2,4,1,8,1
16534,103,0.92,1,1,0,3,4,5,,,1,39.55728065,1
16535,21,0.628491259,0,1,2,3,4,4,3,4,1,7.546234236,1
16536,100,0.887,1,1,1,3,4,7,8,4,0,39,0
16537,73,0.754,1,0,2,3,4,6,6,4,3,8,0
16538,21,0.684600086,1,1,0,4,4,2,,,1,130.3865224,1
16539,150,0.698,1,1,0,4,4,4,3,3,1,65,0
16540,21,0.624,1,0,2,2,,6,,,0,21,0
16541,101,0.558,0,1,2,3,4,3,3,4,2,90,1
16542,103,0.92,1,0,1,3,2,2,,,2,70,0
16543,160,0.92,1,1,0,3,4,7,1,4,5,24,0
16544,103,0.738615547,0,1,0,3,4,25,,,5,26.92724663,1
16545,90,0.81918571,1,1,0,3,4,11,,,0,84.15698691,1
16546,24,0.698,1,1,0,4,4,7,,,1,70,0
16547,103,0.92,1,1,0,3,4,25,4,4,2,22.83760378,1
16548,160,0.92,1,1,0,3,4,5,3,4,1,42,0
16549,103,0.858153452,1,1,0,3,4,25,,,1,47.16725514,1
16550,136,0.897,0,1,0,3,4,2,,,1,56,0
16551,36,0.893,0,1,0,2,,25,4,4,5,12,0
16552,67,0.691811131,1,1,0,3,4,25,,,2,53.1734997,1
16553,75,0.939,1,0,2,3,4,5,,4,0,48,0
16554,21,0.624,0,1,0,3,4,0,,4,5,36.44694736,1
16555,150,0.698,0,1,,,,,2,,1,51,1
16556,73,0.854072879,1,1,0,3,4,10,,,1,30.234184,1
16557,16,0.91,1,1,0,4,3,25,8,4,5,142,0
16558,104,0.924,1,0,2,3,4,3,3,4,1,8,0
16559,103,0.92,1,1,0,3,4,0,,,2,29.53758137,1
16560,21,0.768977707,0,0,2,3,4,0,,,0,34.30600149,1
16561,21,0.92,1,1,0,3,4,25,4,4,0,157.8466841,1
16562,103,0.884263511,1,0,0,3,4,25,,,1,61.37748158,1
16563,83,0.923,1,1,0,3,4,5,2,4,4,264,0
16564,83,0.923,2,1,0,3,4,10,4,4,5,24,0
16565,103,0.92,1,1,0,3,4,11,,,2,78,1
16566,21,0.758837173,1,0,2,3,4,4,,,1,11.86248578,1
16567,103,0.92,1,1,0,3,4,25,8,4,3,2,0
16568,103,0.92,1,1,0,3,4,15,2,4,5,12,0
16569,21,0.624,1,0,0,3,4,6,,,1,59.31177831,1
16570,97,0.925,1,1,0,4,4,25,,,1,82,0
16571,21,0.630169168,1,1,0,3,4,1,,,1,72.33427983,1
16572,21,0.624,1,1,0,3,4,4,5,4,1,18.14404625,1
16573,21,0.624,1,1,1,3,4,7,4,4,2,17,0
16574,16,0.91,1,1,0,3,4,18,4,4,5,61,0
16575,77,0.83,0,1,0,3,4,5,3,4,1,19,0
16576,90,0.698,0,0,0,3,4,9,,,4,31,0
16577,21,0.624,0,1,0,3,4,15,4,4,4,22,0
16578,103,0.92,1,1,0,3,4,25,2,4,4,27,0
16579,21,0.709551606,1,1,0,3,4,,,4,1,11.24592583,1
16580,61,0.913,1,1,0,3,4,25,8,4,5,59,0
16581,16,0.91,0,1,0,3,4,8,2,4,1,37,0
16582,103,0.873968066,0,0,2,3,4,2,,,1,47.81379701,1
16583,103,0.92,0,0,2,3,4,6,,,1,117,1
16584,16,0.91,1,1,0,2,,25,,,1,40,0
16585,9,0.743,1,1,0,4,4,7,1,2,1,17,1
16586,16,0.677103876,1,1,2,3,4,4,,,1,78.59949042,1
16587,16,0.91,0,1,1,4,4,18,1,4,2,145,0
16588,103,0.92,1,1,0,4,4,25,8,4,5,40,0
16589,21,0.624,1,1,0,3,4,13,8,4,3,53,1
16590,114,0.926,1,1,0,4,4,15,8,4,1,3,0
16591,103,0.92,1,1,0,3,4,25,3,4,2,8,0
16592,103,0.92,1,0,0,3,4,11,4,4,5,126,0
16593,103,0.810805182,1,1,0,3,4,25,,,1,25.27646936,1
16594,21,0.720532672,0,1,0,3,4,5,,4,1,7.927444785,1
16595,70,0.698,1,1,2,1,,7,4,5,2,7,0
16596,64,0.666,1,1,0,3,4,14,3,4,5,248,0
16597,136,0.897,0,1,0,,,11,1,,2,88,0
16598,36,0.893,1,0,0,3,4,25,4,4,3,166,0
16599,73,0.754,1,1,2,3,4,3,3,4,1,23,0
16600,152,0.698,1,1,0,3,4,14,,,5,17,1
16601,73,0.754,1,1,0,3,4,13,3,4,4,151,0
16602,16,0.923600428,1,1,0,3,4,10,2,4,2,27.9978616,1
16603,101,0.558,1,0,2,3,4,3,,,1,332,0
16604,160,0.92,1,0,0,3,4,17,,,2,12,0
16605,16,0.91,1,1,0,3,4,12,2,4,1,41,0
16606,103,0.92,1,1,2,3,4,6,7,5,1,38,0
16607,36,0.893,1,0,0,4,3,11,4,4,1,90,0
16608,21,0.624,1,1,1,4,4,9,7,4,3,7,1
16609,114,0.926,1,1,0,3,4,10,2,2,2,14,0
16610,136,0.897,1,1,0,4,4,10,3,3,4,32,0
16611,103,0.92,1,1,0,3,4,25,8,4,2,20,0
16612,103,0.92,1,1,0,3,2,11,3,2,1,113,0
16613,21,0.624,1,0,2,3,4,2,,,0,65.28178371,1
16614,21,0.689158486,1,0,0,3,4,2,,,0,73.10216876,1
16615,41,0.827,1,1,0,2,,3,1,1,1,9,0
16616,21,0.624,2,1,0,3,4,4,3,4,1,64,1
16617,23,0.899,1,1,0,3,2,25,4,2,5,32,0
16618,21,0.622841285,1,0,0,3,4,4,,,1,106.6655257,1
16619,114,0.926,1,1,0,3,4,16,3,4,1,110,0
16620,21,0.624,1,1,0,3,4,9,,,1,19.8441721,1
16621,73,0.754,1,1,1,2,,13,7,4,4,90,0
16622,21,0.624,1,1,0,3,4,0,,4,1,55.1890209,1
16623,71,0.884,1,1,0,3,4,7,,,5,104,0
16624,114,0.926,1,0,2,2,,14,2,4,1,34,0
16625,61,0.913,1,1,0,3,4,12,3,4,3,15,0
16626,73,0.76812295,1,0,0,3,4,10,,,1,52.68195756,1
16627,21,0.687818249,1,0,2,3,4,1,,,0,35.83732882,1
16628,103,0.92,1,1,0,4,4,12,8,4,2,36,0
16629,27,0.848,0,1,2,3,4,9,3,4,1,103,0
16630,126,0.479,0,1,1,5,4,25,,,5,40,0
16631,11,0.55,0,1,0,3,4,15,4,4,2,76,0
16632,21,0.74816051,0,1,0,3,4,4,,,1,15.49380316,1
16633,21,0.624,0,1,1,4,5,4,4,4,1,3,0
16634,103,0.92,2,0,0,4,4,25,,4,0,79,1
16635,21,0.624,1,0,2,3,4,3,,,0,36.67722075,1
16636,21,0.624,1,1,0,3,4,2,4,4,1,25.72314609,1
16637,103,0.92,1,1,0,3,4,13,6,4,2,14,0
16638,160,0.92,1,1,0,3,4,4,6,4,2,264,0
16639,67,0.855,1,0,0,2,,5,,,1,57,0
16640,70,0.698,1,1,2,3,4,0,,,2,26,1
16641,73,0.815086869,1,1,0,3,4,4,,,1,85.56782287,1
16642,21,0.688919401,1,0,2,2,4,1,,,0,66.24542159,1
16643,21,0.624,0,0,2,4,4,3,,,1,20,1
16644,21,0.624,0,1,2,4,4,4,,,1,64,1
16645,21,0.624,1,0,2,3,4,2,,,0,37,0
16646,103,0.865398364,1,1,0,3,4,2,,,1,28.2487426,1
16647,102,0.804,1,1,0,4,4,10,7,4,1,23,0
16648,103,0.92,1,1,0,3,2,8,8,4,1,21,0
16649,103,0.92,1,1,0,3,4,25,8,4,5,53,0
16650,21,0.473107417,0,1,2,3,4,4,8,4,1,24.71186931,1
16651,21,0.624,1,1,0,2,,14,2,4,5,3,1
16652,71,0.884,0,1,0,3,4,13,,,5,30,0
16653,103,0.92,0,0,0,,,3,,,1,17,1
16654,103,0.70927994,1,1,0,3,4,25,,,1,37.83416025,1
16655,28,0.939,0,0,1,3,4,3,7,4,2,72,0
16656,103,0.795922439,1,1,2,3,4,5,,4,2,18.6767238,1
16657,160,0.92,0,0,0,4,4,8,3,4,4,57,0
16658,90,0.821613605,1,0,0,3,4,1,,,1,21.59405985,1
16659,21,0.624,1,1,0,3,4,9,8,4,1,10.1285263,1
16660,67,0.914335516,1,1,0,3,4,13,,,1,14.99899279,1
16661,103,0.92,1,1,0,3,4,25,,,1,106.7092503,1
16662,21,0.624,0,1,0,4,4,3,5,4,1,40.70268671,1
16663,103,0.92,1,1,0,3,4,25,,,5,129,0
16664,21,0.685413649,0,1,2,3,4,2,3,,1,33.80554062,1
16665,21,0.839348714,1,1,0,3,4,3,2,4,0,2.713075213,1
16666,21,0.59546411,0,1,0,3,4,0,3,4,1,128.9672857,1
16667,152,0.698,1,0,0,2,,1,,,0,73,0
16668,16,0.91,1,0,2,4,4,10,,,2,48,0
16669,114,0.926,1,1,2,2,,4,,,2,47,0
16670,103,0.92,1,1,0,3,4,5,8,4,1,184,0
16671,114,0.926,1,0,0,3,4,2,4,4,1,46,0
16672,89,0.778821453,1,1,0,3,4,1,,4,5,190.0689447,1
16673,21,0.624,1,1,2,3,5,11,5,4,3,34,0
16674,21,0.79769208,1,0,0,3,4,13,,,1,67.77346009,1
16675,67,0.855,0,1,0,3,4,5,,,1,54,0
16676,21,0.624,1,1,0,4,4,7,8,4,2,13,0
16677,21,0.693960174,1,0,2,3,4,4,,,0,15.5673424,1
16678,103,0.92,0,1,0,3,4,25,3,4,2,44,0
16679,21,0.624,1,1,0,3,4,3,,4,1,72.71956206,1
16680,103,0.92,1,1,0,3,4,10,4,,1,19.3464111,1
16681,16,0.91,1,1,0,3,4,5,3,4,5,20,0
16682,90,0.698,0,1,0,3,4,15,3,4,1,18,0
16683,103,0.92,1,1,0,4,4,25,6,4,5,126,0
16684,26,0.655503669,1,0,2,2,,2,,,1,24.25143112,1
16685,21,0.624,1,0,0,3,2,5,,,1,19,1
16686,21,0.624,1,1,0,3,4,8,2,4,1,46.62196053,1
16687,67,0.855,1,0,0,5,4,25,,5,5,99,0
16688,103,0.92,2,1,0,3,4,18,,,1,12,1
16689,103,0.92,1,1,0,3,4,25,4,4,2,26.3077428,1
16690,103,0.92,1,1,1,3,4,25,,,5,89,1
16691,24,0.698,1,1,2,4,4,3,3,5,2,45,0
16692,21,0.624,1,1,0,3,4,0,2,4,1,39.03593654,1
16693,103,0.92,0,0,2,3,4,2,,,1,86.77400399,1
16694,160,0.92,1,1,0,3,4,7,5,0,1,50,0
16695,99,0.915,2,1,0,5,4,25,6,5,0,110,0
16696,160,0.92,1,0,2,4,4,14,,,4,36,0
16697,103,0.92,2,1,0,4,4,25,,,5,18,0
16698,103,0.92,1,1,0,3,4,6,2,4,2,292,0
16699,21,0.792194572,1,0,2,3,4,0,,,0,28.50725164,1
16700,114,0.926,0,1,0,4,4,3,3,4,1,7,1
16701,21,0.898281357,0,1,2,3,4,4,,4,2,13.3175507,1
16702,115,0.789,0,1,1,3,4,3,1,4,1,94,0
16703,103,0.913123741,1,0,0,3,4,2,,,1,23.12575561,1
16704,103,0.92,1,1,0,3,4,15,6,4,2,23,0
16705,21,0.751450336,1,0,0,3,4,0,,,1,32.3197828,1
16706,21,0.624,0,1,2,3,4,0,1,1,1,68,0
16707,98,0.949,1,1,0,4,4,13,3,,5,28,0
16708,21,0.624,1,1,0,3,4,5,5,4,1,112.4741367,1
16709,21,0.624,0,0,2,3,4,0,,,0,34.6362931,1
16710,103,0.92,1,1,0,4,4,25,,,3,8,1
16711,103,0.92,1,1,2,4,4,7,8,4,1,30,1
16712,99,0.796298523,1,1,0,3,4,11,,,1,42.22141412,1
16713,67,0.855,1,1,0,4,4,10,,4,1,162,0
16714,16,0.91,1,0,0,3,3,25,8,4,3,86,0
16715,103,0.92,0,0,2,4,4,25,4,3,2,48,0
16716,103,0.92,1,1,0,1,,25,1,2,2,35,0
16717,23,0.899,0,1,0,2,,6,3,,1,146,0
16718,165,0.903,0,1,2,4,4,15,8,4,1,224,0
16719,103,0.753289293,1,1,0,3,4,25,,,1,9.245254358,1
16720,103,0.839034509,1,0,2,3,4,1,,,0,5.726467937,1
16721,173,0.878,1,0,,,,6,,,1,60,0
16722,103,0.92,1,1,0,3,4,14,6,4,5,33,0
16723,114,0.926,0,1,0,3,4,16,4,4,5,8,1
16724,99,0.915,1,1,0,3,4,15,3,4,4,50,0
16725,21,0.711467304,0,1,0,3,4,5,4,4,1,106.3109633,1
16726,19,0.682,2,1,0,3,5,25,,,2,63,0
16727,21,0.624,1,0,2,4,4,4,,,0,12,0
16728,21,0.710753997,1,0,0,3,4,6,,,1,72.20645917,1
16729,103,0.92,2,1,0,4,2,10,,,5,33,0
16730,162,0.767,1,0,2,4,4,9,4,3,5,24,1
16731,103,0.715397248,1,1,0,3,4,25,,4,5,65.97186338,1
16732,103,0.92,0,0,0,3,2,10,2,,3,11,0
16733,90,0.921169592,1,0,0,3,4,3,,,1,27.16051396,1
16734,103,0.709481729,1,1,0,3,4,25,,,1,14.72862943,1
16735,103,0.92,1,1,0,3,4,25,,,1,37.49260693,1
16736,103,0.92,1,1,0,3,4,16,3,4,1,58,0
16737,21,0.89555658,1,1,0,3,4,3,6,4,1,316.1631579,1
16738,91,0.707015532,0,0,0,3,4,3,,,1,145.8915974,1
16739,136,0.897,0,1,0,4,4,10,,,1,18,0
16740,21,0.877042056,1,1,0,3,4,25,,,5,107.2873388,1
16741,160,0.92,1,1,1,3,4,6,,,1,43,1
16742,21,0.624,1,0,2,4,4,3,,,0,23,0
16743,21,0.624,1,0,2,3,4,4,3,,1,158,0
16744,21,0.624,0,1,0,3,4,0,6,4,1,11.89420986,1
16745,67,0.855,1,1,0,4,4,15,5,4,0,334,0
16746,103,0.92,1,0,,,,4,,,0,23,0
16747,103,0.92,1,1,0,3,5,25,,,5,48,1
16748,103,0.92,2,1,0,3,4,3,8,4,1,99,0
16749,160,0.92,1,0,0,3,4,19,,,1,28,1
16750,103,0.869374914,1,0,2,3,4,9,,,1,19.75867794,1
16751,16,0.91,1,1,0,3,4,25,4,4,1,116,0
16752,103,0.77751022,1,1,0,3,4,25,,,1,106.6276879,1
16753,103,0.92,1,1,0,3,4,3,6,4,2,5,0
16754,21,0.624,0,1,0,3,4,9,7,4,1,15.15819358,1
16755,21,0.750698353,0,1,0,3,4,3,4,4,1,99.78987631,1
16756,103,0.92,1,1,2,3,4,4,3,4,1,131,0
16757,21,0.624,1,1,0,3,4,7,4,4,2,10.35018198,1
16758,175,0.776,1,1,0,3,4,25,,,5,86,0
16759,103,0.92,1,1,0,3,4,13,5,4,5,56,0
16760,149,0.689,1,0,2,2,,2,,,0,12,0
16761,75,0.939,1,1,0,3,4,9,3,4,3,47,0
16762,25,0.674737434,1,0,0,3,4,3,,,0,30.77038424,1
16763,71,0.884,0,1,0,3,4,11,2,,1,15,0
16764,103,0.902361013,1,1,0,3,4,25,6,4,2,74.33257888,1
16765,21,0.92,1,0,2,3,4,10,,,0,42.73783508,1
16766,149,0.689,0,0,0,2,,8,6,4,1,102,0
16767,103,0.568268474,1,0,2,3,4,14,,,1,101.3060188,1
16768,21,0.624,1,0,2,2,,0,,,0,11,0
16769,128,0.527,2,0,1,3,4,1,,,0,86,0
16770,160,0.92,0,0,0,5,4,25,,,5,20,1
16771,21,0.624,0,1,0,3,4,7,5,4,1,108,1
16772,21,0.762731014,0,1,0,3,4,25,,4,5,35.07458632,1
16773,103,0.731977524,0,1,0,3,4,3,,,1,146.6225328,1
16774,21,0.624,0,1,0,3,4,7,2,1,1,11,1
16775,103,0.92,1,1,0,3,4,0,,,2,61.68269986,1
16776,21,0.759706222,1,1,0,3,4,8,4,4,1,61.78052992,1
16777,90,0.698,0,0,1,3,4,7,,,1,22,1
16778,136,0.897,0,1,0,4,4,14,6,4,5,84,0
16779,160,0.92,1,0,2,2,,9,,,4,44,1
16780,16,0.91,1,1,2,4,4,3,8,3,1,12,0
16781,103,0.814853674,1,1,0,3,4,5,,,1,38.63084938,1
16782,16,0.91,0,0,0,3,4,0,,,2,46,0
16783,103,0.719925632,1,0,2,3,4,1,,,0,9.212950048,1
16784,103,0.92,1,0,0,2,,4,,,1,64,0
16785,138,0.836,1,1,0,3,4,16,5,4,5,26,0
16786,21,0.624,1,1,0,3,4,25,,,1,5.689841977,1
16787,103,0.720748229,1,0,0,2,,8,,,1,79.92447753,1
16788,21,0.56548597,1,1,0,3,4,8,2,4,1,33.40714677,1
16789,21,0.92,1,1,0,3,4,25,,,2,93.93522712,1
16790,21,0.624,0,1,2,3,4,9,,4,1,13.78479256,1
16791,65,0.802,1,1,0,3,4,16,,,4,23,0
16792,90,0.698,1,0,2,3,4,0,,,0,82,1
16793,103,0.92,1,1,1,3,4,25,,,5,52,0
16794,21,0.624,1,1,0,3,4,3,2,2,1,57,0
16795,103,0.92,1,1,0,4,4,25,,,2,92,1
16796,61,0.913,1,1,0,4,4,25,,,5,53,0
16797,103,0.92,1,1,0,3,4,25,8,4,5,78,0
16798,102,0.804,1,1,2,3,3,1,1,4,1,52,1
16799,21,0.624,1,1,0,3,4,7,4,4,4,67,1
16800,160,0.92,0,1,2,3,4,18,,,2,24,1
16801,103,0.770552243,1,1,0,3,4,5,,4,1,42.71631785,1
16802,36,0.893,1,1,0,3,4,7,3,4,1,172,0
16803,21,0.624,0,1,2,3,4,3,3,4,0,10,0
16804,103,0.916053674,1,1,0,4,4,25,4,4,2,34.62824448,1
16805,61,0.913,1,0,0,,,3,,,0,222,0
16806,21,0.624,2,1,,4,4,7,3,4,1,12,1
16807,21,0.673076098,1,1,0,4,4,6,2,4,1,58.55647263,1
16808,109,0.701,1,1,0,3,4,10,,4,2,65,1
16809,143,0.74,1,0,0,3,4,11,3,4,2,53,1
16810,160,0.92,1,1,0,3,4,15,8,5,5,8,0
16811,67,0.855,1,1,1,3,4,10,3,4,1,99,0
16812,16,0.91,1,0,0,1,,2,,4,0,18,0
16813,40,0.776,0,1,0,3,4,5,2,1,1,123,0
16814,143,0.74,1,1,0,4,4,25,,,1,72,1
16815,145,0.57081904,0,1,0,3,4,4,,4,1,14.24886269,1
16816,103,0.92,1,0,0,3,4,17,,,1,117,1
16817,159,0.843,1,1,1,3,4,6,1,4,1,24,1
16818,179,0.512,2,1,0,4,4,15,4,4,5,75,0
16819,103,0.92,1,1,0,3,4,6,,,5,11.48508559,1
16820,16,0.91,0,1,0,3,4,4,2,4,1,22,0
16821,116,0.743,1,1,0,3,1,11,,,1,80,1
16822,103,0.92,0,1,0,3,4,3,3,4,1,10,1
16823,103,0.92,1,1,0,3,4,25,6,5,1,139,0
16824,67,0.604608445,1,1,0,3,4,4,,,1,51.92470286,1
16825,103,0.92,1,1,0,3,4,16,4,4,1,12,0
16826,74,0.624,1,1,2,3,4,3,,,1,14.24637463,1
16827,103,0.693210399,1,1,0,3,4,5,,4,1,25.68457342,1
16828,21,0.880215805,1,1,0,3,4,25,,,0,27.15827175,1
16829,21,0.66370978,2,1,2,3,4,8,,4,1,66.91731923,1
16830,16,0.91,1,0,0,4,4,18,,,5,55,0
16831,21,0.800979295,1,0,2,3,4,5,,,1,17.79370907,1
16832,21,0.624,1,1,0,4,4,14,3,4,2,86,0
16833,28,0.939,1,0,2,3,4,7,,,2,78,1
16834,103,0.92,1,1,0,3,4,25,,,5,206.1221885,1
16835,103,0.565190541,1,1,0,3,4,25,4,4,1,12.71203352,1
16836,98,0.949,1,1,0,3,4,12,7,4,2,158,0
16837,102,0.804,0,1,0,3,4,10,,,0,9,1
16838,21,0.624,1,1,0,3,4,11,,,5,8,1
16839,142,0.727,1,1,0,3,4,3,1,4,1,174,0
16840,103,0.92,1,1,0,3,4,25,4,2,2,6,0
16841,103,0.92,1,1,0,3,4,10,6,5,5,24,0
16842,21,0.624,1,0,2,3,4,0,,,,4,1
16843,73,0.92,2,1,0,3,4,12,,,1,73.02458694,1
16844,71,0.884,1,1,0,4,4,12,4,4,2,75,0
16845,21,0.624,0,0,2,4,4,15,6,5,3,174,0
16846,159,0.843,1,1,0,3,4,14,1,,2,14,0
16847,142,0.727,1,1,2,3,4,7,,,5,24,0
16848,21,0.663335342,1,0,0,3,4,1,,,1,53.38248152,1
16849,90,0.851724967,0,1,2,3,4,15,,,1,21.76934111,1
16850,67,0.855,0,1,0,4,4,16,3,4,1,2,0
16851,21,0.624,0,0,2,3,4,3,,,,67,1
16852,81,0.73,1,0,0,3,4,6,2,3,1,87,0
16853,160,0.92,0,1,0,3,4,19,,,1,6,0
16854,103,0.92,1,1,0,3,4,25,,,1,33.80771164,1
16855,103,0.92,2,0,0,3,2,3,4,4,3,40,0
16856,103,0.92,0,0,2,3,4,5,,,1,18,0
16857,136,0.897,0,0,1,4,4,7,2,,1,16,0
16858,103,0.92,1,1,0,3,4,15,5,4,3,36,0
16859,136,0.897,1,0,1,3,4,4,6,,1,37,0
16860,99,0.746380675,1,1,0,4,4,6,,,1,6.441184133,1
16861,21,0.624,0,0,2,3,4,0,,,0,23.6038098,1
16862,74,0.763,0,0,2,3,5,6,,,0,72.17645595,1
16863,103,0.92,1,1,0,4,4,7,8,5,1,56,1
16864,21,0.624,0,0,2,,,2,,,,61,0
16865,65,0.802,1,1,0,3,4,9,1,4,4,141,0
16866,21,0.624,1,1,0,3,4,4,6,4,1,22.61229514,1
16867,46,0.762,1,1,0,4,4,17,4,4,2,18,0
16868,103,0.92,1,1,0,3,4,15,,,1,136,0
16869,103,0.92,1,1,2,3,4,25,3,2,5,308,0
16870,103,0.92,1,0,2,3,4,3,3,4,3,8,1
16871,21,0.624,1,0,0,3,4,1,3,4,1,57.7860287,1
16872,142,0.727,1,1,0,3,4,18,4,4,5,182,0
16873,149,0.689,1,1,0,3,4,17,2,1,2,119,0
16874,21,0.624,1,1,2,4,4,6,3,4,2,103,0
16875,16,0.91,1,1,0,3,4,25,3,4,1,30,0
16876,10,0.895,1,1,0,3,3,18,5,5,1,20,0
16877,16,0.91,1,1,0,3,4,17,,4,2,52,0
16878,21,0.693284283,1,1,2,3,4,5,,4,2,18.18772281,1
16879,90,0.698,0,1,2,3,4,14,1,4,1,12,1
16880,21,0.624,2,0,2,2,,3,,,0,26,1
16881,150,0.698,1,0,2,5,4,25,8,5,5,3,0
16882,160,0.92,0,1,0,3,4,25,3,4,5,23,0
16883,21,0.595194089,0,1,2,3,4,2,,4,1,296.916604,1
16884,21,0.624,1,1,0,3,4,5,4,2,1,103,1
16885,73,0.754,1,0,2,3,4,7,,,2,21,1
16886,160,0.92,0,0,2,2,,4,8,4,1,4,0
16887,21,0.624,1,0,0,3,4,4,,,1,133.8988452,1
16888,21,0.624,0,1,0,3,4,6,,,2,39,1
16889,116,0.743,0,0,0,4,2,18,,,,17,1
16890,73,0.754,0,1,0,3,5,3,,,1,43,1
16891,16,0.903575141,0,0,0,3,4,2,,,0,25.64056734,1
16892,103,0.92,1,1,0,3,4,25,,,1,60.11149745,1
16893,114,0.926,1,0,2,3,4,7,,,0,44,0
16894,114,0.926,1,1,0,5,4,25,3,4,5,25,0
16895,160,0.92,1,1,0,3,4,25,4,4,5,20,0
16896,103,0.92,1,1,0,4,4,19,8,4,1,32,0
16897,103,0.900661502,1,0,0,3,4,5,,,1,51.00694197,1
16898,103,0.92,1,1,0,3,4,25,4,5,2,47,0
16899,57,0.866,1,1,0,5,4,25,4,3,5,116,1
16900,103,0.92,1,0,0,4,4,6,6,5,1,106,1
16901,103,0.92,0,0,0,3,2,25,8,4,2,156,0
16902,98,0.949,1,0,0,5,2,6,6,5,5,127,0
16903,103,0.92,1,1,2,3,4,6,7,,1,30,0
16904,103,0.92,1,1,0,3,4,5,3,4,0,153,1
16905,150,0.698,1,1,2,4,4,4,,,2,138,1
16906,150,0.698,0,0,,3,4,2,,,0,143,1
16907,159,0.843,0,0,2,2,,1,,,0,6,0
16908,80,0.853611586,1,0,2,2,,5,,,1,16.85945059,1
16909,28,0.939,0,1,2,4,4,19,4,4,4,134,0
16910,160,0.92,1,1,0,3,4,9,3,4,1,9,0
16911,162,0.767,1,1,1,3,4,6,4,4,1,95,0
16912,94,0.92,1,1,0,3,4,25,,,5,75.46434241,1
16913,73,0.754,1,1,1,3,4,3,4,4,0,127,1
16914,21,0.624,1,1,2,3,4,2,,4,0,8.140280525,1
16915,136,0.897,1,1,1,3,4,10,8,4,1,26,0
16916,103,0.92,0,1,0,4,4,15,2,4,2,236,0
16917,103,0.901649389,1,1,0,3,4,25,,,1,207.3092945,1
16918,71,0.884,1,1,0,3,4,15,5,4,5,70,0
16919,75,0.939,0,1,0,3,4,12,5,4,5,133,0
16920,23,0.899,1,1,0,3,5,25,1,4,3,49,0
16921,90,0.698,2,1,0,4,4,6,2,,1,178,0
16922,91,0.803534275,1,1,2,3,4,3,,,0,45,1
16923,83,0.923,0,1,0,3,4,4,8,4,1,11,0
16924,103,0.92,2,1,0,3,4,11,,,1,150,1
16925,103,0.698696793,1,0,2,3,4,9,,,0,43.67950217,1
16926,103,0.92,1,1,0,3,4,25,,,1,157,1
16927,103,0.92,1,1,0,3,4,7,,,1,44.21429207,1
16928,117,0.698,0,0,2,3,4,1,,,1,47,0
16929,21,0.624,1,1,0,3,4,4,,,1,125.8939809,1
16930,103,0.875322892,1,1,0,3,4,25,4,4,1,18.88924316,1
16931,67,0.855,1,1,0,4,4,12,4,4,1,42,0
16932,21,0.624,0,1,0,3,4,10,6,4,0,51,1
16933,103,0.92,1,1,0,3,1,3,,,2,22,1
16934,114,0.926,0,1,1,3,4,9,1,2,1,67,0
16935,116,0.743,1,1,0,3,4,5,1,1,1,8,0
16936,21,0.624,1,1,0,3,4,9,7,4,1,7.379510602,1
16937,160,0.832346405,1,0,0,3,4,4,,,2,10.44190515,1
16938,103,0.92,1,1,0,4,4,25,4,4,,42,0
16939,41,0.827,0,0,1,3,4,2,2,4,1,246,0
16940,21,0.911447209,1,1,2,3,4,25,,,1,51.74882437,1
16941,16,0.91,1,1,0,3,4,9,2,4,2,21,0
16942,21,0.624,0,1,0,3,0,4,3,4,4,11,0
16943,16,0.91,1,0,0,4,4,15,8,4,5,18,0
16944,71,0.884,0,0,2,3,4,5,,,1,147,0
16945,114,0.926,1,1,0,3,4,11,3,4,5,50,0
16946,74,0.729526541,1,0,0,3,4,10,,,0,18.42944294,1
16947,103,0.92,1,0,2,3,4,2,,,1,73,1
16948,65,0.764789456,1,0,0,3,4,3,,,1,83.89100135,1
16949,11,0.673278904,0,0,2,4,4,2,,,1,12.6302344,1
16950,104,0.924,1,1,2,3,4,9,4,4,1,9,0
